row_id,gold,arg_pred,flat_pred,category,arg_dist,flat_dist,n_queries_arg,statement
7244,False,False,Barely-true,arg_only_right,0,1,2,"""The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island."""
7262,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"In 2010, 2,694 young people were killed by gunfire. 1,773 were victims of homicide; 67 were elementary school-age children."
7268,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""Nearly a quarter of all adults in this state have some college credit without a degree."""
7297,False,False,False,both_correct,0,0,2,"Under President Barack Obama, ""8.3 (million) fewer Americans are working today than there were four years ago."""
7306,True,Mostly-true,False,both_wrong_different,1,4,3,"""Spending of government money is 17 percent less than it was a decade ago."""
7410,Mostly-true,False,False,both_wrong_same,3,3,2,"Comic strip says government study shows Head Start ""has little or no impact on the children it’s supposed to help."""
7427,Mostly-true,True,Barely-true,both_wrong_different,1,2,3,Says Travis County's unemployment rate is below the national average while its poverty rate exceeds the national average--and local poverty is rising.
7492,True,True,False,arg_only_right,0,4,1,"""In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day."""
7497,Half-true,Barely-true,False,both_wrong_different,1,2,3,"The Legislature needs to spend $500 million to ""shore up"" the pension fund this year and the next 28 years to keep it ""afloat."""
7504,True,Mostly-true,Half-true,both_wrong_different,1,2,2,"""More than 80 percent of Americans believe we need to have universal background checks."""
7509,False,False,False,both_correct,0,0,2,Georgia has the most lax gun laws in the nation.
7561,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"Every day, ""about 100 people will be arrested for possession of marijuana in Georgia."""
7567,False,Pants-fire,False,flat_only_right,1,0,3,"""This (parent trigger) legislation was drafted by President Obama's top advisers. It was drafted by President Clinton’s top advisers."""
7577,Mostly-true,Mostly-true,False,arg_only_right,0,3,1,"When students leave our high schools and they go to the community college, 70-75 percent of them have to pay to take remedial math."
7590,Barely-true,Pants-fire,False,both_wrong_different,2,1,5,"""Almost 1,000 people a day"" are moving to Florida ""because they are more free here than they are in some other states."""
7609,Pants-fire,Pants-fire,False,arg_only_right,0,1,5,"""A report by the US General Accountability Office (GAO) in 2008 found that the disposal of Katrina wastes by AshBritt in the south resulted in the creation of contaminated sites along the Gulf Coast and two new Superfund sites in New Orleans."""
7635,Half-true,Half-true,False,arg_only_right,0,2,2,"When the NECAP proficiency test is re-given to the kids the second and third time, harder questions are taken out."
7672,False,Pants-fire,False,flat_only_right,1,0,3,"Proposed immigration legislation would give new immigrants ""a taxpayer-funded cellular phone."""
7706,Half-true,Half-true,Half-true,both_correct,0,0,2,"""Narragansett Bay waters are getting warmer -- 4 degrees Fahrenheit warmer in the winter since the 1960s."""
7767,Mostly-true,Half-true,False,both_wrong_different,1,3,1,"A Wisconsin bill to limit use of food stamps for junk food would also ""prevent -- or limit --  the extent to which"" food stamps could be used for organic foods."
7771,Half-true,False,False,both_wrong_same,2,2,3,"""Two years ago Providence alone spent $50,000 a year notifying the school department"" about residents in the state's sex offender registry."
7780,Barely-true,Pants-fire,Half-true,both_wrong_different,2,1,1,"""Over the last several months, there was a review board headed by two distinguished Americans, Mike Mullen and Tom Pickering, who investigated every element of"" the Benghazi incident."
7834,True,False,False,both_wrong_same,4,4,1,"""Nothing in the Constitution explicitly guarantees our right to vote."""
7881,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"The problem of unwanted sexual contacts in the military ""is not just a woman's issue. More than half of the victims are men."""
7887,Pants-fire,False,False,both_wrong_same,1,1,3,Says two-thirds of groups targeted for IRS scrutiny were not conservative.
7895,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"""There hasn’t been a Republican in the legislature or the City Council in Providence in over 30 years."""
7986,Mostly-true,True,False,both_wrong_different,1,3,5,"Says under the Senate immigration bill, newly legalized immigrants will ""pay every tax possible, but you don’t get a single benefit"" for 10 years."
7996,False,False,False,both_correct,0,0,4,"""I’m the only candidate for governor who’s rolled out any policies so far."""
8011,True,True,False,arg_only_right,0,4,2,"Says Austin is the ""largest city in America without a congressional district anchored in it."""
8049,Mostly-true,True,False,both_wrong_different,1,3,3,"The oceans ""have become 30 percent more acidic."""
8151,False,Pants-fire,False,flat_only_right,1,0,3,"Of the roughly 15 percent of Americans who don’t have health insurance, ""half of them made more than $50,000 a year."""
8172,True,Mostly-true,Barely-true,both_wrong_different,1,3,2,"""We now sell more products made in America to the rest of the world than ever before."""
8303,Half-true,Half-true,False,arg_only_right,0,2,4,"Tuition at Rutgers has increased 10 percent since Gov. Chris Christie took office because he ""cut funding for higher education."""
8408,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"Congressional lawmakers earn their salaries ""FOR LIFE,"" which for House Minority Leader Nancy Pelosi would add up to ""$803,700 Dollars a year for LIFE including FREE medical."""
8432,False,False,False,both_correct,0,0,3,"Says Damascus’ disincorporation would produce ""NO significant tax savings."""
8433,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,6,"""Property taxes have increased 20 percent under four years of Chris Christie."""
8485,False,False,False,both_correct,0,0,2,"""The insurance industry is actually run by mostly Democrats."""
8489,False,Pants-fire,False,flat_only_right,1,0,5,"Terry McAuliffe ""wants to raise your taxes $1,700 to pay for his infinite promises."""
8511,Half-true,Half-true,False,arg_only_right,0,2,4,"A planning group said that to meet anticipated traffic demands by 2035, Interstate 35 between Austin and Round Rock will need a dozen additional lanes going north and 14 additional southbound lanes."
8557,True,Mostly-true,Barely-true,both_wrong_different,1,3,1,"The United States ""has never been richer, if you look at per capita GDP."""
8558,False,Pants-fire,False,flat_only_right,1,0,3,"Rhode Island's unemployment insurance system ""is the most expensive such system in the country."""
8607,True,True,False,arg_only_right,0,4,2,"""I did not support the sequester."""
8722,True,Mostly-true,False,both_wrong_different,1,4,2,"""Forty percent of the country is going to be in states that are tolerant of gay marriage or at least civil unions."""
8727,Half-true,Half-true,False,arg_only_right,0,2,3,"The federal health care law tells ""the American people precisely what type of coverage they have to have."""
8758,Half-true,Half-true,Half-true,both_correct,0,0,4,"""Unemployment insurance kept more than 620,000 children out of poverty in 2012."""
8770,True,False,False,both_wrong_same,4,4,3,"""Trey Radel does not even qualify to drive a Lee County school bus at this point, yet he occupies a seat in Congress."""
8809,True,Mostly-true,Half-true,both_wrong_different,1,2,2,"The average Georgia family makes $6,000 less than the average family did 10 years ago when inflation is factored in."
8830,Half-true,False,Half-true,flat_only_right,2,0,2,"""The $18.8 billion in funding for K-12 education funding is the highest in Florida history and includes a record $10.6 billion in state funds."""
8838,True,True,False,arg_only_right,0,4,2,"There is ""more oil produced at home than we buy from the rest of the world – the first time that’s happened in nearly 20 years."""
8853,False,Pants-fire,False,flat_only_right,1,0,3,"Says President Barack Obama ""spent nearly a trillion dollars on make-work government jobs."""
8874,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,Says he didn't tell viewers that the Obama campaign hid news about the motives behind the attack in Benghazi because Obama was running for re-election.
8986,Mostly-true,Half-true,Half-true,both_wrong_same,1,1,2,"""Fewer black and Latino men participate in the labor force, compared to young white men."""
8994,Barely-true,False,Barely-true,flat_only_right,1,0,4,"""We are seeing dramatic rate cuts"" to Medicare that will affect seniors’ ability to keep their doctor, hospital and prevention services."
9001,Half-true,False,False,both_wrong_same,2,2,2,"""Florida high schools are four out of the top 10 in the entire United States."""
9052,Mostly-true,False,False,both_wrong_same,3,3,2,"Dan Patrick ""called for increasing the gas tax and the state sales tax."""
9134,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"""Less than 1 percent of 1 percent of the American population has given an amount over $200"" to a federal political campaign."
9231,False,False,False,both_correct,0,0,2,"""More than 1,000 American soldiers have lost their lives in Afghanistan in the last 27 months. This is more than the combined total of the nine years before."""
9238,Pants-fire,False,False,both_wrong_same,1,1,2,"Says Charlie Crist's campaign bashed Sen. Bill Nelson's ""big-government solutions."""
9240,Half-true,False,Barely-true,both_wrong_different,2,1,3,"""Over 20 percent of the electorate is Hispanic"" in Florida."
9251,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,1,"Up ""to 45 percent"" of illegal immigrants ""are not people that physically crossed the southern border or northern border. They are visa overstayers."""
9276,Pants-fire,False,False,both_wrong_same,1,1,2,"Says gubernatorial candidate Clay Pell ""hasn't spent a dime on advertising."""
9305,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,Wendy Davis raised money for a U.S. House Democrat who is a member of a Democratic socialists group.
9355,Half-true,Pants-fire,False,both_wrong_different,3,2,3,"In Texas, ""a faceless hospital panel can deny life-sustaining care, giving you only 10 days to find another facility for your mother, dad, or young child, even if the patient is conscious."""
9376,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"Senate immigration legislation is the ""Obama-Reid plan to give illegal immigrants amnesty."""
9387,Half-true,Half-true,False,arg_only_right,0,2,2,"Florida has ""the most errors and exonerations from death row."""
9437,Half-true,Half-true,False,arg_only_right,0,2,3,"Under Wisconsin law, ""anyone who knows anything about a John Doe"" secret criminal investigation ""can't talk about it."""
9462,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"When Rick Scott ""was deposed in lawsuits about his company, he took the Fifth 75 times."""
9502,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,4,"""The United States is the only developed country in the world without paid maternity leave."""
9511,Half-true,Mostly-true,False,both_wrong_different,1,2,4,U.S. Senate candidate Michelle Nunn has avoided taking a stand on Obamacare.
9516,Barely-true,Pants-fire,False,both_wrong_different,2,1,4,"""Wendy Davis’ legal work is currently under FBI investigation."""
9546,Half-true,False,Half-true,flat_only_right,2,0,3,"A statewide poll showing 76 percent support and other surveys are a ""strong indicator"" of  broad public support in Milwaukee County for a $10.10 minimum wage"
9550,Barely-true,Half-true,False,both_wrong_different,1,1,2,"""A salesclerk at Hobby Lobby who needs contraception … is not going to get that service through her employer’s health care plan because her employer doesn’t think she should be using contraception."""
9553,False,False,False,both_correct,0,0,3,"Says children are coming into the U.S. in ""staggering numbers"" because  President Barack Obama ""has been promising amnesty."""
9577,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,4,"""There are more than 46 million Americans living in poverty today -- the largest number in 54 years."""
9604,Half-true,False,False,both_wrong_same,2,2,2,"Republicans ""went out of the way to praise (Eric) Holder's nomination. ... Not a single Republican senator opposed Eric Holder's nomination."""
9606,Barely-true,False,False,both_wrong_same,1,1,4,"""We are accepting more legal immigrants than we ever have in the history (of the United States.)"""
9632,Mostly-true,False,False,both_wrong_same,3,3,2,"There are fewer wars, there are fewer people dying in wars ""now than there have been in quite some time."""
9678,Mostly-true,False,False,both_wrong_same,3,3,2,"The United States is the leading nation in the world ""with the highest amount of doubt about the conventional wisdom of climate change."""
9679,Barely-true,False,False,both_wrong_same,1,1,3,"Says Mark Pryor ""continues to insist"" that Obamacare is ""an amazing success."""
9683,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"""I'm not a conspiracy theorist and I never allow conspiracy theorists on my program."""
9713,Half-true,Half-true,Half-true,both_correct,0,0,3,"Gwinnett County government has made ""significant cutbacks in staffing."""
9731,Barely-true,Barely-true,False,arg_only_right,0,1,5,"""All Aboard Florida is a 100 percent private venture. There is no state money involved."""
9793,Barely-true,False,False,both_wrong_same,1,1,2,"""In six years, (U.S. Rep. Gary) Peters introduced zero bills that became law."""
9804,Half-true,Barely-true,False,both_wrong_different,1,2,2,"Says Iowa Republican Senate candidate Joni Ernst ""would privatize Social Security."""
9973,Half-true,Mostly-true,False,both_wrong_different,1,2,7,"Based on current trends, ""15.5 million girls will be married in the next 16 years as children."""
9992,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"The non-profit group Feeding America is lying when it claims ""that one in five kids is fighting starvation daily"" in the United States."
10027,True,True,False,arg_only_right,0,4,1,"More women were killed by their husbands or boyfriends since Sept. 11 than ""all the Americans who were killed by 9/11 or in Afghanistan and Iraq."""
10040,Half-true,Half-true,False,arg_only_right,0,2,2,"Muslim nations did not ""call out"" the people who celebrated the 9/11 attacks."
10045,False,False,False,both_correct,0,0,3,"Milwaukee police and firefighters ""are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises."""
10048,Barely-true,False,False,both_wrong_same,1,1,2,Michelle Nunn ranks agriculture issues as the 18th most important items facing Georgia.
10062,False,Pants-fire,False,flat_only_right,1,0,2,"""We were told there would never be a case of Ebola in the United States."""
10092,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""In 2013,"" Dan Patrick voted ""against funding to test the backlog of rape kits, allowing rapists to walk free."""
10097,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""Elorza wants to teach our public school children about the ‘non-existence of God.’"""
10111,False,False,Barely-true,arg_only_right,0,1,7,"""While (Charlie Crist) was governor, utility costs went up 30 percent and went from below the national average to above the national average. Since I got elected, utility rates have come down 11 percent and now we are below the average."""
10158,False,False,False,both_correct,0,0,2,"""Scott Walker opposed a plan to help Wisconsin students refinance their student loans."""
10165,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"""If Cory Gardner gets his way, you'd better stock up on condoms."""
10171,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,Nathan Deal saved the HOPE scholarship program.
10219,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"Republicans approved 12 times larger tax breaks for ""people making over 350 grand"" than for ""the average middle-class person."""
10222,Half-true,Barely-true,False,both_wrong_different,1,2,3,"""The Democratic leader in the Senate, Harry Reid, has blocked any vote on the Keystone pipeline for years."""
10229,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,2,"Repeal of Obamacare would ""take away health care for 10.3 million Americans"" who have received coverage since Oct. 1, 2013."
10275,True,False,False,both_wrong_same,4,4,2,"""Too many"" tattoos ""on visible body parts"" keep some applicants out of the military."
10279,Pants-fire,Pants-fire,Pants-fire,both_correct,0,0,1,"Says a man in Ferguson, Mo., was photographed holding a sign that said, ""No mother should have to fear for her son's life every time he robs a store."""
10296,False,Pants-fire,False,flat_only_right,1,0,1,"""The pass rate for a high school level test to join the military"" is 35 to 40 percent."
10309,Mostly-true,False,False,both_wrong_same,3,3,2,"The federal budget bill ""reauthorizes the Overseas Private Investment Corporation, which provides taxpayer dollars so that the Four Seasons hotel can build a resort in Turkey."""
10344,Barely-true,Barely-true,False,arg_only_right,0,1,7,"""We've caught Iran cheating on the interim (nuclear) deal."""
10363,False,Pants-fire,False,flat_only_right,1,0,1,"""When Disney was looking to build Disney World, they came to Miami and we told Disney to take a hike."""
10398,Mostly-true,True,False,both_wrong_different,1,3,4,"""Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business."""
10425,Half-true,False,Half-true,flat_only_right,2,0,3,"Since Rick Perry became governor, ""poverty rates in Texas increased from 15.1% to 17.5% — which is higher than the national average."""
10451,Half-true,Half-true,False,arg_only_right,0,2,4,"The Affordable Care Act ""basically puts a penalty or a tax on employers for every new job they create."""
10493,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""The Obama administration is refusing to directly arm the Kurds."""
10584,False,Pants-fire,False,flat_only_right,1,0,4,"""A lot of people who go into prison straight, and when they come out they’re gay."""
10623,Mostly-true,False,Mostly-true,flat_only_right,3,0,2,"Wisconsin is ""dead last in the Midwest for job creation."""
10640,Barely-true,False,Barely-true,flat_only_right,1,0,4,"Says Israel Prime Minister Benjamin Netanyahu ""didn't change his position"" on a two-state solution."
10645,Pants-fire,False,False,both_wrong_same,1,1,4,"Recent solar energy policies in Georgia ""have resulted in rate hikes and did not result in solar becoming any more economically viable."""
10667,Mostly-true,Mostly-true,Half-true,arg_only_right,0,1,2,"""Inflation-adjusted defense spending has declined 21 percent since 2010, and even if we discount the drawdowns in Iraq and Afghanistan, it has still declined by a dangerous 12 percent."""
10680,False,Pants-fire,False,flat_only_right,1,0,3,"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market."
10694,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"Says President Ronald Reagan ""had a month of job creation of 1 million."""
10712,False,Pants-fire,False,flat_only_right,1,0,3,"""The founders of New Hampshire came up with the motto Live Free or Die."""
10725,False,Pants-fire,False,flat_only_right,1,0,2,"""U.S. police killed more people in just one month than the U.K.’s did in over a century."""
10742,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"Says Loretta Lynch’s nomination ""has been now sitting there longer than the previous seven attorney general nominees combined."""
10743,Half-true,True,Half-true,flat_only_right,2,0,3,"""Medicaid expansion isn’t necessarily a very popular issue on the street."""
10757,False,False,False,both_correct,0,0,3,"""I can tell you with certainty (cap and trade) would have a devastating impact on our economy."""
10838,Half-true,False,Barely-true,both_wrong_different,2,1,2,"The Fair Tax proposal encourages innovation and investment ""level the playing field"" for American companies to compete globally."
10868,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"Democrat ""Russ Feingold announced his Wisconsin Senate run today from…California."""
10946,False,False,False,both_correct,0,0,3,"Says Scott Walker runs a state government that bans ""employees from talking about climate change."""
10955,Barely-true,Half-true,False,both_wrong_different,1,1,2,"""When was the last time you saw a Chevrolet in Japan? It doesn’t exist, folks."""
10964,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV."
11027,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""Hundreds of thousands of (illegal immigrants are) going to state and federal penitentiaries."""
11032,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,A photograph of 21-year-old Hillary Clinton featured a Confederate battle flag in the background.
11078,Barely-true,Half-true,False,both_wrong_different,1,1,4,"""Obama keeps talking about getting rid of all nuclear weapons. He’s already significantly reduced our capabilities there."""
11079,Pants-fire,Pants-fire,False,arg_only_right,0,1,2,"""Christian Pastor in Vermont Sentenced to One Year in Prison After Refusing to Marry Gay Couple"""
11082,Barely-true,False,Half-true,both_wrong_different,1,1,3,"""In a few months, this deal would give Iran $150 billion"" for its $300 billion to $400 billion economy, which is ""like $8 trillion flowing into the United States treasury."""
11105,False,Pants-fire,False,flat_only_right,1,0,1,"The Iran deal says that ""if any other country tries to undermine (Iran's) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies."""
11147,Barely-true,Pants-fire,False,both_wrong_different,2,1,4,"Say President George W. Bush "" ‘borrowed’ $1.37 trillion of Social Security surplus revenue to pay for his tax cuts for the rich and his war in Iraq and never paid it back."""
11184,False,Pants-fire,False,flat_only_right,1,0,2,"Scott Walker ""had a 2.3 GPA when he was asked to leave Marquette University for cheating."""
11201,False,Pants-fire,False,flat_only_right,1,0,5,"Between 2008 and 2014, ""criminal aliens accounted for 38 percent of all murder convictions in the five states of California, Texas, Arizona, Florida and New York."""
11231,Half-true,Barely-true,False,both_wrong_different,1,2,2,"""Many of the great scholars say that anchor babies are not covered"" by the 14th Amendment."
11276,Mostly-true,False,False,both_wrong_same,3,3,5,"""There has never been a panther attack in the history of Florida."""
11344,Barely-true,False,False,both_wrong_same,1,1,3,"""When (Ronald) Reagan came in, from 1978 to 1982, economic growth averaged less than 1 percent a year. There’s only one other four-year period where that’s true. That’s true from 2008 to 2012."""
11363,Pants-fire,Pants-fire,Pants-fire,both_correct,0,0,3,"The unemployment rate may be as high as ""42 percent."""
11393,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,"Pope Francis uses a modest compact car to get around, while Creflo Dollar drives an expensive sports car."
11480,Half-true,Half-true,False,arg_only_right,0,2,3,"Because of Obamacare ""people’s premiums ... are going up 35, 45, 55 percent."""
11510,True,True,False,arg_only_right,0,4,3,"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1."
11513,Barely-true,Pants-fire,Half-true,both_wrong_different,2,1,4,"""It has been estimated that nearly 40 percent of all guns sold in America are sold by private, unlicensed sellers either online or through gun shows."""
11537,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""Our state has no major rivers to produce big hydropower."""
11539,Half-true,Half-true,Barely-true,arg_only_right,0,1,6,"Obamacare insurance cooperative failures ""should be expected"" because they're like any business, and ""when you start businesses in America, at the fifth year, half of the businesses have closed."""
11566,Half-true,Half-true,False,arg_only_right,0,2,5,"The Consumer Financial Protection Bureau has ""no congressional oversight."""
11592,Mostly-true,True,False,both_wrong_different,1,3,2,"""Forty-five states allow open carry of firearms."""
11620,Barely-true,Half-true,False,both_wrong_different,1,1,3,"Oregon’s Umpqua Community College ""where the shooting occurred was a gun-free zone."""
11625,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"""Road congestion costs rush hour drivers in Austin and Dallas more than $1,000 a year. And in Houston, it’s even more -- almost $1,500 a year."""
11642,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"President Barack Obama ""wants to take in 250,000 (people) from Syria."""
11661,False,Pants-fire,False,flat_only_right,1,0,1,"""If Trump had just put his father’s money in a mutual fund ... he’d have $8 billion."""
11676,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"""David Simpson actually voted for driver's licenses for illegal immigrants."""
11685,False,Pants-fire,False,flat_only_right,1,0,3,"Wisconsin ""is on pace to double the number of layoffs"" this year."
11704,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"Says President Barack Obama ""himself has granted waivers allowing into the United States refugees who provided material support to terrorists."""
11726,Barely-true,Half-true,False,both_wrong_different,1,1,4,"""Everywhere that we have more citizens carrying guns, crime is less. There's a study showing that where states have open carry or concealed carry, but particularly open carry, the crime is down 25 percent."""
11813,Barely-true,Barely-true,False,arg_only_right,0,1,3,"""Barack Obama, right now, No. 1, over seven years has dramatically degraded our military."""
11851,Mostly-true,Half-true,False,both_wrong_different,1,3,4,"""90 percent of all pain medications are prescribed in the United States."""
11887,True,False,False,both_wrong_same,4,4,2,Says President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.
11895,Barely-true,False,False,both_wrong_same,1,1,3,"If the General Assembly does not address the state's structural deficit, ""more than 23,000 education professionals will be immediately yanked out of Pennsylvania schools."""
11917,True,True,False,arg_only_right,0,4,2,"North Korea’s missiles are ""not going to have a capability to reach the United States anytime real soon."""
11995,False,Pants-fire,Pants-fire,both_wrong_same,1,1,2,"Says Mahatma Gandhi once said, ""First they ignore you, then they laugh at you, then they fight you, then you win."""
11996,Barely-true,False,False,both_wrong_same,1,1,8,"U.S. global AIDS spending helped reduce ""political instability and violence"" by ""40 percent"" in recipient nations."
12002,Half-true,Mostly-true,False,both_wrong_different,1,2,2,"Says Donald Trump has written 10 checks to Hillary Clinton ""and four of those checks were not to her Senate campaign. … It was to her presidential campaign."""
12011,Half-true,False,False,both_wrong_same,2,2,5,"""The Great Wall of China, built 2,000 years ago, is 13,000 miles (long)."""
12012,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"""A single mother of two can’t qualify for basic healthcare through Medicaid if she makes more than $3,504 dollars a year."""
12063,Pants-fire,Pants-fire,Pants-fire,both_correct,0,0,2,"Says Hillary Clinton told the Des Moines Register on Aug. 8, 2015: ""I will get the NRA shut down for good if I become president. If we can ban handguns, we will do it."""
12091,Mostly-true,Mostly-true,False,arg_only_right,0,3,2,"""Given the results of the primary, the vote of one New Hampshire superdelegate is equal to the votes of about 10,000 grassroots activists."""
12130,False,Pants-fire,False,flat_only_right,1,0,3,"Says her representation of an ex-boyfriend ""who was then my friend"" in a family law case is ""something that lawyers do on a regular basis."""
12141,Barely-true,Half-true,False,both_wrong_different,1,1,4,"""The [Obama] administration’s regulatory assault on coal-fired energy has put thousands of Americans out of work"""
12160,Barely-true,Barely-true,False,arg_only_right,0,1,5,"Emory University students were provided counseling after someone wrote ""Trump 2016"" in chalk on campus."
12162,Half-true,Half-true,False,arg_only_right,0,2,5,"""Twenty-seven out-of-state pharmaceutical companies have raised more campaign dollars (against a drug price control measure) than all other state ballot measures have raised to date, combined."""
12186,Half-true,Half-true,False,arg_only_right,0,2,4,"""The economy always does better when there’s a Democrat in the White House."""
12192,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"When mentioning Villanova’s buzzer-beating win in the national championships, Hillary Clinton said: ""I love those come-from-behind victories."""
12200,Half-true,Barely-true,False,both_wrong_different,1,2,3,"Mexico receives ""approximately $24 billion a year in remittances from Mexican nationals working in the United States. The majority of that amount comes from illegal aliens."""
12244,True,True,False,arg_only_right,0,4,1,"In nine Democratic debates, ""We've not had one question about a woman's right to make her own decisions about reproductive health care, not one question."""
12252,False,Barely-true,False,flat_only_right,1,0,4,"""We’re the worst state in the country at moving people from welfare to work."""
12363,Barely-true,Half-true,False,both_wrong_different,1,1,3,"Says former state Sen. Kelli Ward ""wanted to ban our intelligence agencies from operating in Arizona."""
12381,True,True,Half-true,arg_only_right,0,2,2,"""The United States has a low voter turnout rate."""
12389,Mostly-true,False,False,both_wrong_same,3,3,3,"""The Chinese last year probably stole $360 billion in intellectual property from the United States."""
12428,Pants-fire,Pants-fire,Barely-true,arg_only_right,0,2,2,"""Look, we are at war with these people and they don't wear uniforms. … This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now."""
12446,Half-true,Half-true,False,arg_only_right,0,2,3,"""Hypocrisy at the Clinton Foundation: Top male staff made on average $218,029 while top female staff made $153,014 from 2010-2014."""
12455,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"""More people today are leaving Virginia than moving in."""
12456,Barely-true,Pants-fire,Barely-true,flat_only_right,2,0,5,"It's entirely possible that the Democratic nominee, [Hillary Clinton], earned more money giving a single speech on Wall Street than I made the six years that I was there back in the 1980s… In fact, it’s quite likely."
12477,Half-true,False,False,both_wrong_same,2,2,2,"Says Donald Trump ""says he has foreign policy experience because he ran the Miss Universe pageant in Russia."""
12535,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,"""ISIS is running through a border made porous by Barack Obama’s policies."""
12552,True,True,False,arg_only_right,0,4,3,"Says Kelly Ayotte ""voted again yesterday against a proposal to expand background checks -- (buyers) can continue to simply go online or to gun shows to purchase guns without background checks."""
12568,False,Pants-fire,False,flat_only_right,1,0,3,"Says Hillary Clinton’s immigration platform would ""create totally open borders."""
12623,Half-true,Mostly-true,False,both_wrong_different,1,2,4,"Says Kelly Ayotte ""stands with the Washington gun lobby. They fund her campaigns."""
12651,Barely-true,Half-true,False,both_wrong_different,1,1,3,"""Rather than work to secure the border, (Marco Rubio) supported Obama’s amnesty plan for illegal immigrants."""
12658,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"""We got the highest vote count in the history of the Republican Party."""
12684,Half-true,Half-true,False,arg_only_right,0,2,4,"""Today, there are more Hoosiers going to work than ever before in the 200-year history of the great state of Indiana."""
12902,True,False,False,both_wrong_same,4,4,2,"Says Scott Walker's ""listening sessions"" are ""invite-only and excluding the press."""
12994,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""The Clinton Foundation is a charity where President and Secretary Clinton and their daughter, they take no salary, they get no money from it, they take no personal benefit from it."""
12999,Pants-fire,Pants-fire,False,arg_only_right,0,1,3,"""And while (Ted) Strickland proposed cuts for services for children, he wasted over $250,000 remodeling his bathrooms at the governor’s mansion."""
13000,Barely-true,False,False,both_wrong_same,1,1,5,"Democrats ""are cutting our school funding. Four times in the last 10 years before we came into office."""
13006,True,False,False,both_wrong_same,4,4,3,"Tom Reed ""has actually voted for every single trade deal that has ever come before him in any form."""
13071,Pants-fire,False,False,both_wrong_same,1,1,1,"""My opponent has no child care plan."""
13082,Pants-fire,Pants-fire,False,arg_only_right,0,1,4,"""I finished"" the controversy about where President Barack Obama was born."
13085,False,False,False,both_correct,0,0,4,"""300,000 Floridians have lost their health insurance"" as a result of Obamacare."
13092,True,False,False,both_wrong_same,4,4,3,"""In the mid 1990s, in our state, (Florida was) No. 1 in violent crime in America. ... The only concern I had was for the citizens of Florida, who were subjected to a violent crime every three minutes and 45 seconds."""
